Rank,Surname,RarityLayer,Pool,Notes
32,Bhanot,21_50_common,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
33,Bindra,21_50_common,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
34,Buttar,21_50_common,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
35,Cheema,21_50_common,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
36,Chhabra,21_50_common,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
37,Chandok,21_50_common,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
38,Duggal,21_50_common,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
39,Gandhi,21_50_common,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
40,Ghai,21_50_common,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
41,Ghuman,21_50_common,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
42,Gujral,21_50_common,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
43,Janjua,21_50_common,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
44,Johal,21_50_common,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
45,Juneja,21_50_common,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
46,Kalra,21_50_common,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
47,Kalsi,21_50_common,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
48,Kang,21_50_common,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
49,Kanda,21_50_common,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
50,Khurana,21_50_common,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
51,Kohli,51_100_normal,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
52,Madaan,51_100_normal,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
53,Makkar,51_100_normal,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
54,Nanda,51_100_normal,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
55,Narang,51_100_normal,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
56,Puri,51_100_normal,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
57,Sachdeva,51_100_normal,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
58,Sahni,51_100_normal,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
59,Saini,51_100_normal,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
60,Sapra,51_100_normal,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
61,Sarin,51_100_normal,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
62,Sethi,51_100_normal,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
63,Sibal,51_100_normal,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
64,Tandon,51_100_normal,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
65,Uppal,51_100_normal,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
66,Walia,51_100_normal,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
67,Warraich,51_100_normal,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
68,Pannu,51_100_normal,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
69,Sekhon,51_100_normal,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
70,Randhawa,51_100_normal,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
71,Maan,51_100_normal,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
72,Lamba,51_100_normal,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
73,Luthra,51_100_normal,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
74,Tuli,51_100_normal,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
75,Monga,51_100_normal,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
76,Suri,51_100_normal,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
77,Talwar,51_100_normal,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
78,Wadhwa,51_100_normal,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
79,Ahuja,51_100_normal,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
80,Dua,51_100_normal,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
81,Virk,51_100_normal,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
82,Pawar,51_100_normal,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
83,Sangha,51_100_normal,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
84,Marwaha,51_100_normal,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
85,Oberoi,51_100_normal,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
86,Nagpal,51_100_normal,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
87,Nijjar,51_100_normal,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
88,Riar,51_100_normal,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
89,Rana,51_100_normal,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
90,Raizada,51_100_normal,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
91,Riarh,51_100_normal,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
92,Boparai,51_100_normal,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
93,Deol,51_100_normal,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
94,Trehan,51_100_normal,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
95,Bamrah,51_100_normal,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
96,Pahwa,51_100_normal,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
97,Kamboj,51_100_normal,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
98,Arain,51_100_normal,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
99,Khokhar,51_100_normal,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
100,Tiwana,51_100_normal,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
101,Noon,101_plus_rare,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
102,Awan,101_plus_rare,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
103,Ranjha,101_plus_rare,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
104,Malik,101_plus_rare,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
105,Bukhari,101_plus_rare,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
106,Chishti,101_plus_rare,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
107,Farooqi,101_plus_rare,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
108,Jatoi,101_plus_rare,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
109,Qureshi,101_plus_rare,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
110,Rao,101_plus_rare,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
111,Rehman,101_plus_rare,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
112,Sial,101_plus_rare,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
113,Soomro,101_plus_rare,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
114,Wattu,101_plus_rare,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
115,Waraich,101_plus_rare,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
116,Chahal,101_plus_rare,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
117,Chhina,101_plus_rare,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
118,Dhaliwal,101_plus_rare,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
119,Dosanjh,101_plus_rare,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
120,Garcha,101_plus_rare,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
121,Goraya,101_plus_rare,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
122,Heran,101_plus_rare,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
123,Jassar,101_plus_rare,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
124,Khaira,101_plus_rare,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
125,Lalli,101_plus_rare,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
126,Mand,101_plus_rare,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
127,Poonia,101_plus_rare,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
128,Sanghera,101_plus_rare,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
129,Sarpal,101_plus_rare,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
130,Saroya,101_plus_rare,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
131,Sohal,101_plus_rare,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
132,Sran,101_plus_rare,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
133,Thind,101_plus_rare,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
134,Tung,101_plus_rare,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
135,Attariwala,101_plus_rare,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
136,Dhesi,101_plus_rare,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
137,Dhot,101_plus_rare,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
138,Lotay,101_plus_rare,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
139,Mangat,101_plus_rare,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
140,Minhas,101_plus_rare,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
141,Punia,101_plus_rare,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
142,Ruprai,101_plus_rare,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
143,Sahota,101_plus_rare,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
144,Samra,101_plus_rare,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
145,Shergill,101_plus_rare,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
146,Ubhiyal,101_plus_rare,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
147,Wassan,101_plus_rare,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
148,Bhinder,101_plus_rare,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
149,Khokar,101_plus_rare,India Punjabi NW,Conservative high-confidence India Punjabi NW surname pool
