Rank,Surname,RarityLayer,Pool,Notes
55,Gautam,51_100_normal,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
56,Vishwakarma,51_100_normal,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
57,Tanti,51_100_normal,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
58,Saw,51_100_normal,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
59,Goel,51_100_normal,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
60,Goyal,51_100_normal,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
61,Khandelwal,51_100_normal,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
62,Kesarwani,51_100_normal,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
63,Lohia,51_100_normal,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
64,Kanojia,51_100_normal,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
65,Kanaujia,51_100_normal,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
66,Keshari,51_100_normal,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
67,Kesari,51_100_normal,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
68,Lodhi,51_100_normal,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
69,Katiyar,51_100_normal,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
70,Dixit,51_100_normal,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
71,Awasthi,51_100_normal,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
72,Purohit,51_100_normal,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
73,Bhatt,51_100_normal,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
74,Bhatnagar,51_100_normal,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
75,Soni,51_100_normal,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
76,Chaurasia,51_100_normal,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
77,Kewat,51_100_normal,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
78,Nishad,51_100_normal,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
79,Bind,51_100_normal,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
80,Paswan,51_100_normal,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
81,Manjhi,51_100_normal,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
82,Mahto,51_100_normal,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
83,Sah,51_100_normal,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
84,Sahu,51_100_normal,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
85,Ansari,51_100_normal,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
86,Khan,51_100_normal,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
87,Ali,51_100_normal,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
88,Hussain,51_100_normal,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
89,Rizvi,51_100_normal,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
90,Naqvi,51_100_normal,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
91,Abbasi,51_100_normal,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
92,Farooqui,51_100_normal,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
93,Qureshi,51_100_normal,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
94,Alam,51_100_normal,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
95,Rahman,51_100_normal,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
96,Roshan,51_100_normal,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
97,Rastogi,51_100_normal,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
98,Kakkar,51_100_normal,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
99,Tandon,51_100_normal,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
100,Bedi,51_100_normal,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
101,Kapoor,101_plus_rare,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
102,Khanna,101_plus_rare,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
103,Malhotra,101_plus_rare,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
104,Arora,101_plus_rare,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
105,Sethi,101_plus_rare,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
106,Sachdeva,101_plus_rare,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
107,Narang,101_plus_rare,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
108,Anand,101_plus_rare,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
109,Madan,101_plus_rare,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
110,Makhija,101_plus_rare,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
111,Wadhwa,101_plus_rare,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
112,Vohra,101_plus_rare,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
113,Suri,101_plus_rare,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
114,Talwar,101_plus_rare,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
115,Garg,101_plus_rare,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
116,Mittal,101_plus_rare,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
117,Bansal,101_plus_rare,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
118,Jindal,101_plus_rare,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
119,Singhal,101_plus_rare,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
120,Bindal,101_plus_rare,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
121,Tayal,101_plus_rare,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
122,Mangal,101_plus_rare,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
123,Mahajan,101_plus_rare,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
124,Bhatia,101_plus_rare,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
125,Taneja,101_plus_rare,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
126,Juneja,101_plus_rare,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
127,Bajaj,101_plus_rare,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
128,Bhalla,101_plus_rare,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
129,Chhabra,101_plus_rare,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
130,Lamba,101_plus_rare,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
131,Tuli,101_plus_rare,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
132,Dua,101_plus_rare,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
133,Puri,101_plus_rare,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
134,Makkar,101_plus_rare,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
135,Nagpal,101_plus_rare,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
136,Kasar,101_plus_rare,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
137,Kashyap,101_plus_rare,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
138,Prajapati,101_plus_rare,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
139,Rajbhar,101_plus_rare,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
140,Shakya,101_plus_rare,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
141,Sen,101_plus_rare,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
142,Das,101_plus_rare,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
143,Dasgupta,101_plus_rare,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
144,Bose,101_plus_rare,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
145,Chatterjee,101_plus_rare,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
146,Banerjee,101_plus_rare,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
147,Mukherjee,101_plus_rare,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
148,Bhattacharya,101_plus_rare,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
149,Nandi,101_plus_rare,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
150,Roy,101_plus_rare,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
151,Ray,101_plus_rare,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
152,Mandal,101_plus_rare,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
153,Biswas,101_plus_rare,India N Gangetic,Conservative high-confidence India N Gangetic surname pool
